id,title,summary,published_date,authors,primary_category
http://arxiv.org/abs/2510.22411v1,"Politics, Inequality, and the Robustness of Shared Infrastructure Systems","Our infrastructure systems enable our well-being by allowing us to move,
store, and transform materials and information given considerable social and
environmental variation. Critically, this ability is shaped by the degree to
which society invests in infrastructure, a fundamentally political question in
large public systems. There, infrastructure providers are distinguished from
users through political processes, such as elections, and there is considerable
heterogeneity among users. Previous political economic models have not taken
into account (i) dynamic infrastructures, (ii) dynamic user preferences, and
(iii) alternatives to rational actor theory. Meanwhile, engineering often
neglects politics. We address these gaps with a general dynamic model of shared
infrastructure systems that incorporates theories from political economy,
social-ecological systems, and political psychology. We use the model to
develop propositions on how multiple characteristics of the political process
impact the robustness of shared infrastructure systems to capacity shocks and
unequal opportunity for private infrastructure investment. Under user fees,
inequality decreases robustness, but taxing private infrastructure use can
increase robustness if non-elites have equal political influence. Election
cycle periods have a nonlinear effect where increasing them increases
robustness up to a point but decreases robustness beyond that point. Further,
there is a negative relationship between the ideological sensitivity of
candidates and robustness. Overall, the biases of voters and candidates
(whether they favor tax increases or decreases) mediate these
political-economic effects on robustness because biases may or may not match
the reality of system needs (whether system recovery requires tax increases).",2025-10-25 19:12:18+00:00,"['Adam Wiechman', 'John M. Anderies', 'Margaret Garcia']",econ.TH
http://arxiv.org/abs/2510.22399v1,Estimating unrestricted spatial interdependence in panel spatial autoregressive models with latent common factors,"We develop a new Bayesian approach to estimating panel spatial autoregressive
models with a known number of latent common factors, where N, the number of
cross-sectional units, is much larger than T, the number of time periods.
Without imposing any a priori structures on the spatial linkages between
variables, we let the data speak for themselves. Extensive Monte Carlo studies
show that our method is super-fast and our estimated spatial weights matrices
and common factors strongly resemble their true counterparts. As an
illustration, we examine the spatial interdependence of regional gross value
added (GVA) growth rates across the European Union (EU). In addition to
revealing the clear presence of predominant country-level clusters, our results
indicate that only a small portion of the variation in the data is explained by
the latent shocks that are uncorrelated with the explanatory variables.",2025-10-25 18:51:21+00:00,"['Deborah Gefang', 'Stephen G Hall', 'George S. Tavlas']",econ.EM
http://arxiv.org/abs/2510.24781v1,Dual-Channel Technology Diffusion: Spatial Decay and Network Contagion in Supply Chain Networks,"This paper develops a dual-channel framework for analyzing technology
diffusion that integrates spatial decay mechanisms from continuous functional
analysis with network contagion dynamics from spectral graph theory. Building
on our previous studies, which establish Navier-Stokes-based approaches to
spatial treatment effects and financial network fragility, we demonstrate that
technology adoption spreads simultaneously through both geographic proximity
and supply chain connections. Using comprehensive data on six technologies
adopted by 500 firms over 2010-2023, we document three key findings. First,
technology adoption exhibits strong exponential geographic decay with spatial
decay rate $\kappa \approx 0.043$ per kilometer, implying a spatial boundary of
$d^* \approx 69$ kilometers beyond which spillovers are negligible (R-squared =
0.99). Second, supply chain connections create technology-specific networks
whose algebraic connectivity ($\lambda_2$) increases 300-380 percent as
adoption spreads, with correlation between $\lambda_2$ and adoption exceeding
0.95 across all technologies. Third, traditional difference-in-differences
methods that ignore spatial and network structure exhibit 61 percent bias in
estimated treatment effects. An event study around COVID-19 reveals that
network fragility increased 24.5 percent post-shock, amplifying treatment
effects through supply chain spillovers in a manner analogous to financial
contagion documented in our recent study. Our framework provides
micro-foundations for technology policy: interventions have spatial reach of 69
kilometers and network amplification factor of 10.8, requiring coordinated
geographic and supply chain targeting for optimal effectiveness.",2025-10-25 16:46:34+00:00,['Tatsuru Kikuchi'],econ.EM
http://arxiv.org/abs/2510.22347v1,Distributionally Robust Dynamic Structural Estimation: Serial Dependence and Sensitivity Analysis,"Distributional assumptions that discipline serially correlated latent
variables play a central role in dynamic structural models. We propose a
framework to quantify the sensitivity of scalar parameters of interest (e.g.,
welfare, elasticity) to such distributional assumptions. We derive bounds on
the scalar parameter by perturbing a reference distribution, while imposing a
stationarity condition for time-homogeneous models or a Markovian condition for
time-inhomogeneous models. The bounds are the solutions to optimization
problems, for which we derive a computationally tractable dual formulation. We
establish consistency, convergence rate, and asymptotic distribution for the
estimator of the bounds. We demonstrate the approach with two applications: an
infinite-horizon dynamic demand model for new cars in the United Kingdom,
Germany, and France, and a finite-horizon dynamic labor supply model for taxi
drivers in New York City. In the car application, perturbed price elasticities
deviate by at most 15.24% from the reference elasticities, while perturbed
estimates of consumer surplus from an additional $3,000 electric vehicle
subsidy vary by up to 102.75%. In the labor supply application, the perturbed
Frisch labor supply elasticity deviates by at most 76.83% for weekday drivers
and 42.84% for weekend drivers.",2025-10-25 16:08:33+00:00,['Ertian Chen'],econ.EM
http://arxiv.org/abs/2510.22294v1,There's Nothing in the Air,"Why do wages grow faster in bigger cities? We use French administrative data
to decompose the urban wage growth premium and find that the answer has
surprisingly little to do with cities themselves. While we document
substantially faster wage growth in larger cities, 80% of the premium
disappears after controlling for the composition of firms and coworkers. We
also document significantly higher job-to-job transition rates in larger
cities, suggesting workers climb the job ladder faster. Most strikingly, when
we focus on workers who remain in the same job -- eliminating the job ladder
mechanism -- the urban wage growth premium falls by 94.1% after accounting for
firms and coworkers. The residual effect is statistically indistinguishable
from zero. These results challenge the view that cities generate human capital
spillovers ``in the air,'' suggesting instead that urban wage dynamics reflect
the sorting of firms and workers and the pace of job mobility.",2025-10-25 13:38:06+00:00,"['Jacob Adenbaum', 'Fil Babalievsky', 'William Jungerman']",econ.GN
http://arxiv.org/abs/2510.22232v1,Rational Adversaries and the Maintenance of Fragility: A Game-Theoretic Theory of Rational Stagnation,"Cooperative systems often remain in persistently suboptimal yet stable
states. This paper explains such ""rational stagnation"" as an equilibrium
sustained by a rational adversary whose utility follows the principle of
potential loss, $u_{D} = U_{ideal} - U_{actual}$. Starting from the Prisoner's
Dilemma, we show that the transformation $u_{i}' = a\,u_{i} + b\,u_{j}$ and the
ratio of mutual recognition $w = b/a$ generate a fragile cooperation band
$[w_{\min},\,w_{\max}]$ where both (C,C) and (D,D) are equilibria. Extending to
a dynamic model with stochastic cooperative payoffs $R_{t}$ and intervention
costs $(C_{c},\,C_{m})$, a Bellman-style analysis yields three strategic
regimes: immediate destruction, rational stagnation, and intervention
abandonment. The appendix further generalizes the utility to a
reference-dependent nonlinear form and proves its stability under reference
shifts, ensuring robustness of the framework. Applications to social-media
algorithms and political trust illustrate how adversarial rationality can
deliberately preserve fragility.",2025-10-25 09:28:15+00:00,['Daisuke Hirota'],cs.GT
http://arxiv.org/abs/2510.24775v1,Dynamic Spatial Treatment Effects and Network Fragility: Theory and Evidence from European Banking,"This paper develops and empirically implements a continuous functional
framework for analyzing systemic risk in financial networks, building on the
dynamic spatial treatment effect methodology established in our previous
studies. We extend the Navier-Stokes-based approach from our previous studies
to characterize contagion dynamics in the European banking system through the
spectral properties of network evolution operators. Using high-quality
bilateral exposure data from the European Banking Authority Transparency
Exercise (2014-2023), we estimate the causal impact of the COVID-19 pandemic on
network fragility using spatial difference-in-differences methods adapted from
our previous studies. Our empirical analysis reveals that COVID-19 elevated
network fragility, measured by the algebraic connectivity $\lambda_2$ of the
system Laplacian, by 26.9% above pre-pandemic levels (95% CI: [7.4%, 46.5%],
p<0.05), with effects persisting through 2023. Paradoxically, this occurred
despite a 46% reduction in the number of banks, demonstrating that
consolidation increased systemic vulnerability by intensifying
interconnectedness-consistent with theoretical predictions from continuous
spatial dynamics. Our findings validate the key predictions from
\citet{kikuchi2024dynamical}: treatment effects amplify over time through
spatial spillovers, consolidation increases fragility when coupling strength
rises, and systems exhibit structural hysteresis preventing automatic reversion
to pre-shock equilibria. The results demonstrate the empirical relevance of
continuous functional methods for financial stability analysis and provide new
insights for macroprudential policy design. We propose network-based capital
requirements targeting spectral centrality and stress testing frameworks
incorporating diffusion dynamics to address the coupling externalities
identified in our analysis.",2025-10-25 06:59:36+00:00,['Tatsuru Kikuchi'],econ.EM
http://arxiv.org/abs/2510.22086v1,Social preferences or moral concerns: What drives rejections in the Ultimatum game?,"Rejections of positive offers in the Ultimatum Game have been attributed to
different motivations. We show that a model combining social preferences and
moral concerns provides a unifying explanation for these rejections while
accounting for additional evidence. Under the preferences considered, a
positive degree of spite is a necessary and sufficient condition for rejecting
positive offers. This indicates that social preferences, rather than moral
concerns, drive rejection behavior. This does not imply that moral concerns do
not matter. We show that rejection thresholds increase with individuals' moral
concerns, suggesting that morality acts as an amplifier of social preferences.
Using data from van Leeuwen and Alger (2024), we estimate individuals' social
preferences and moral concerns using a finite mixture approach. Consistent with
previous evidence, we identify two types of individuals who reject positive
offers in the Ultimatum Game, but that differ in their Dictator Game behavior.",2025-10-24 23:54:06+00:00,"['Pau Juan-Bartroli', 'José Ignacio Rivero-Wildemauwe']",econ.TH
http://arxiv.org/abs/2510.21959v1,Beliefs about Bots: How Employers Plan for AI in White-Collar Work,"We provide experimental evidence on how employers adjust expectations to
automation risk in high-skill, white-collar work. Using a randomized
information intervention among tax advisors in Germany, we show that firms
systematically underestimate automatability. Information provision raises risk
perceptions, especially for routine-intensive roles. Yet, it leaves short-run
hiring plans unchanged. Instead, updated beliefs increase productivity and
financial expectations with minor wage adjustments, implying within-firm
inequality like limited rent-sharing. Employers also anticipate new tasks in
legal tech, compliance, and AI interaction, and report higher training and
adoption intentions.",2025-10-24 18:36:26+00:00,"['Eduard Brüll', 'Samuel Mäurer', 'Davud Rostam-Afschar']",econ.GN
http://arxiv.org/abs/2510.21943v1,MacroEnergy.jl: A large-scale multi-sector energy system framework,"MacroEnergy.jl (aka Macro) is an open-source framework for multi-sector
capacity expansion modeling and analysis of macro-energy systems. It is written
in Julia and uses the JuMP package to interface with a wide range of
mathematical solvers. It enables researchers and practitioners to design and
analyze energy and industrial systems that span electricity, fuels, bioenergy,
steel, chemicals, and other sectors. The framework is organized around a small
set of sector-agnostic components that can be combined into flexible graph
structures, making it straightforward to extend to new technologies, policies,
and commodities. Its companion packages support decomposition methods and other
advanced techniques, allowing users to scale models across fine temporal and
spatial resolutions. MacroEnergy.jl provides a versatile platform for studying
energy transitions at the detail and scale demanded by modern research and
policy.",2025-10-24 18:16:48+00:00,"['Ruaridh Macdonald', 'Filippo Pecci', 'Luca Bonaldo', 'Jun Wen Law', 'Yu Weng', 'Dharik Mallapragada', 'Jesse Jenkins']",physics.soc-ph
http://arxiv.org/abs/2510.21397v1,Optimal policies for environmental assets under spatial heterogeneity and global awareness,"The aim of this paper is to formulate and study a stochastic model for the
management of environmental assets in a geographical context where in each
place the local authorities take their policy decisions maximizing their own
welfare, hence not cooperating each other. A key feature of our model is that
the welfare depends not only on the local environmental asset, but also on the
global one, making the problem much more interesting but technically much more
complex to study, since strategic interaction among players arise.
  We study the problem first from the $N$-players game perspective and find
open and closed loop Nash equilibria in explicit form. We also study the
convergence of the $N$-players game (when $n\to +\infty$) to a suitable Mean
Field Game whose unique equilibrium is exactly the limit of both the open and
closed loop Nash equilibria found above, hence supporting their meaning for the
game. Then we solve explicitly the problem from the cooperative perspective of
the social planner and compare its solution to the equilibria of the
$N$-players game. Moreover we find the Pigouvian tax which aligns the
decentralized closed loop equilibrium to the social optimum.",2025-10-24 12:38:50+00:00,"['Emmanuelle Augeraud-Véron', 'Daria Ghilli', 'Fausto Gozzi', 'Marta Leocata']",math.OC
http://arxiv.org/abs/2510.21231v1,Scale-robust Auctions,"We study auctions that are robust at any scale, i.e., they can be applied to
sell both expensive and cheap items and achieve the best multiplicative
approximations of the optimal revenue in the worst case. We show that the
optimal mechanism is scale invariant, which randomizes between selling at the
second-price and a 2.45 multiple of the second-price.",2025-10-24 08:07:05+00:00,"['Jason Hartline', 'Aleck Johnsen', 'Yingkai Li']",cs.GT
http://arxiv.org/abs/2510.21178v1,Instance-Adaptive Hypothesis Tests with Heterogeneous Agents,"We study hypothesis testing over a heterogeneous population of strategic
agents with private information. Any single test applied uniformly across the
population yields statistical error that is sub-optimal relative to the
performance of an oracle given access to the private information. We show how
it is possible to design menus of statistical contracts that pair type-optimal
tests with payoff structures, inducing agents to self-select according to their
private information. This separating menu elicits agent types and enables the
principal to match the oracle performance even without a priori knowledge of
the agent type. Our main result fully characterizes the collection of all
separating menus that are instance-adaptive, matching oracle performance for an
arbitrary population of heterogeneous agents. We identify designs where
information elicitation is essentially costless, requiring negligible
additional expense relative to a single-test benchmark, while improving
statistical performance. Our work establishes a connection between proper
scoring rules and menu design, showing how the structure of the hypothesis test
constrains the elicitable information. Numerical examples illustrate the
geometry of separating menus and the improvements they deliver in error
trade-offs. Overall, our results connect statistical decision theory with
mechanism design, demonstrating how heterogeneity and strategic participation
can be harnessed to improve efficiency in hypothesis testing.",2025-10-24 06:00:44+00:00,"['Flora C. Shi', 'Martin J. Wainwright', 'Stephen Bates']",cs.GT
http://arxiv.org/abs/2510.21071v2,"Central Bank Digital Currency, Flight-to-Quality, and Bank-Runs in an Agent-Based Model","We analyse financial stability and welfare impacts associated with the
introduction of a Central Bank Digital Currency (CBDC) in a macroeconomic
agent-based model. The model considers firms, banks, and households interacting
on labour, goods, credit, and interbank markets. Households move their
liquidity from deposits to CBDC based on the perceived riskiness of their
banks. We find that the introduction of CBDC exacerbates bank-runs and may lead
to financial instability phenomena. The effect can be changed by introducing a
limit on CBDC holdings. The adoption of CBDC has little effect on macroeconomic
variables but the interest rate on loans to firms goes up and credit goes down
in a limited way. CBDC leads to a redistribution of wealth from firms and banks
to households with a higher bank default rate. CBDC may have negative welfare
effects, but a bound on holding enables a welfare improvement.",2025-10-24 01:00:52+00:00,"['Emilio Barucci', 'Andrea Gurgone', 'Giulia Iori', 'Michele Azzone']",econ.GN
http://arxiv.org/abs/2510.23628v1,Matchings Under Biased and Correlated Evaluations,"We study a two-institution stable matching model in which candidates from two
distinct groups are evaluated using partially correlated signals that are
group-biased. This extends prior work (which assumes institutions evaluate
candidates in an identical manner) to a more realistic setting in which
institutions rely on overlapping, but independently processed, criteria. These
evaluations could consist of a variety of informative tools such as
standardized tests, shared recommendation systems, or AI-based assessments with
local noise. Two key parameters govern evaluations: the bias parameter $\beta
\in (0,1]$, which models systematic disadvantage faced by one group, and the
correlation parameter $\gamma \in [0,1]$, which captures the alignment between
institutional rankings. We study the representation ratio, i.e., the ratio of
disadvantaged to advantaged candidates selected by the matching process in this
setting. Focusing on a regime in which all candidates prefer the same
institution, we characterize the large-market equilibrium and derive a
closed-form expression for the resulting representation ratio. Prior work shows
that when $\gamma = 1$, this ratio scales linearly with $\beta$. In contrast,
we show that the representation ratio increases nonlinearly with $\gamma$ and
even modest losses in correlation can cause sharp drops in the representation
ratio. Our analysis identifies critical $\gamma$-thresholds where institutional
selection behavior undergoes discrete transitions, and reveals structural
conditions under which evaluator alignment or bias mitigation are most
effective. Finally, we show how this framework and results enable interventions
for fairness-aware design in decentralized selection systems.",2025-10-24 00:33:52+00:00,"['Amit Kumar', 'Nisheeth K. Vishnoi']",physics.soc-ph
http://arxiv.org/abs/2510.20996v2,SLIM: Stochastic Learning and Inference in Overidentified Models,"We propose SLIM (Stochastic Learning and Inference in overidentified Models),
a scalable stochastic approximation framework for nonlinear GMM. SLIM forms
iterative updates from independent mini-batches of moments and their
derivatives, producing unbiased directions that ensure almost-sure convergence.
It requires neither a consistent initial estimator nor global convexity and
accommodates both fixed-sample and random-sampling asymptotics. We further
develop an optional second-order refinement achieving full-sample GMM
efficiency and inference procedures based on random scaling and plug-in
methods, including plug-in, debiased plug-in, and online versions of the
Sargan--Hansen $J$-test tailored to stochastic learning. In Monte Carlo
experiments based on a nonlinear demand system with 576 moment conditions, 380
parameters, and $n = 10^5$, SLIM solves the model in under 1.4 hours, whereas
full-sample GMM in Stata on a powerful laptop converges only after 18 hours.
The debiased plug-in $J$-test delivers satisfactory finite-sample inference,
and SLIM scales smoothly to $n = 10^6$.",2025-10-23 20:50:35+00:00,"['Xiaohong Chen', 'Min Seong Kim', 'Sokbae Lee', 'Myung Hwan Seo', 'Myunghyun Song']",econ.EM
http://arxiv.org/abs/2510.20992v1,Urban Planning in 3D with a Two-tier LUTI model,"The two-tier Lowry model brings dynamic simulations of population and
employment directly into the planning process. By linking regional modelling
with neighbourhood design, the framework enables planners to explore how
alternative planning scenarios may evolve over time. The upper tier captures
regional flows of people, jobs, and services, while the lower tier allocates
these to fine-grain zones such as neighbourhoods or parcels. Implemented in
CityEngine, the approach allows interactive visualisation and evaluation of
multi-scale scenarios. A case study in South Yorkshire (UK) illustrates how
regional forecasts can be translated into local design responses, connecting
quantitative modelling with 3D spatial planning.",2025-10-23 20:42:31+00:00,"['Flora Roumpani', 'Joel Dearden', 'Alan Wilson']",physics.soc-ph
http://arxiv.org/abs/2510.20986v1,Constrained Mediation: Bayesian Implementability of Joint Posteriors,"We examine information structures in settings with privately informed agents
and an informationally constrained mediator who supplies additional public
signals. Our focus is on characterizing the set of posteriors that the mediator
can induce. To this end, we employ a graph-theoretic framework: states are
represented as vertices, information sets correspond to edges, and a likelihood
ratio function on edges encodes the posterior beliefs. Within this framework,
we derive necessary and sufficient conditions, internal and external
consistency, for the rationalization of posteriors. Finally, we identify
conditions under which a single mediator can implement multiple posteriors,
effectively serving as a generator of Blackwell experiments.",2025-10-23 20:26:28+00:00,"['David Lagziel', 'Ehud Lehrer']",econ.TH
http://arxiv.org/abs/2510.20921v1,Discrete Screening,"We consider a principal who wishes to screen an agent with \emph{discrete}
types by offering a menu of \emph{discrete} quantities and \emph{discrete}
transfers. We assume that the principal's valuation is discrete strictly
concave and use a discrete first-order approach. We model the agent's cost
types as non-integer, with integer types as a limit case. Our modeling of cost
types allows us to replicate the typical constraint-simplification results and
thus to emulate the well-treaded steps of screening under a continuum of
contracts.
  We show that the solutions to the discrete F.O.C.s need not be unique
\textit{even under discrete strict concavity}, but we also show that there
cannot be more than two optimal contract quantities for each type, and that --
if there are two -- they must be adjacent. Moreover, we can only ensure weak
monotonicity of the quantities \textit{even if virtual costs are strictly
monotone}, unless we limit the ``degree of concavity'' of the principal's
utility. Our discrete screening approach facilitates the use of
rationalizability to solve the screening problem. We introduce a
rationalizability notion featuring robustness with respect to an open set of
beliefs over types called \textit{$\Delta$-O Rationalizability}, and show that
the set of $\Delta$-O rationalizable menus coincides with the set of usual
optimal contracts -- possibly augmented to include irrelevant contracts.",2025-10-23 18:19:46+00:00,"['Alejandro Francetich', 'Burkhard C. Schipper']",econ.TH
http://arxiv.org/abs/2510.20918v1,Rationalizable Screening and Disclosure under Unawareness,"We analyze a principal-agent procurement problem in which the principal (she)
is unaware some of the marginal cost types of the agent (he). Communication
arises naturally as some types of the agent may have an incentive to raise the
principal's awareness (totally or partially) before a contract menu is offered.
The resulting menu must not only reflect the principal's change in awareness,
but also her learning about types from the agent's decision to raise her
awareness in the first place. We capture this reasoning in a discrete concave
model via a rationalizability procedure in which marginal beliefs over types
are restricted to log-concavity, ``reverse'' Bayesianism, and mild assumptions
of caution.
  We show that if the principal is ex ante only unaware of high-cost types, all
of these types have an incentive raise her awareness of them -- otherwise, they
would not be served. With three types, the two lower-cost types that the
principal is initially aware of also want to raise her awareness of the
high-cost type: Their quantities suffer no additional distortions and they both
earn an extra information rent. Intuitively, the presence of an even higher
cost type makes the original two look better. With more than three types, we
show that this intuition may break down for types of whom the principal is
initially aware of so that raising the principal's awareness could cease to be
profitable for those types. When the principal is ex ante only unaware of more
efficient (low-cost) types, then \textit{no type} raises her awareness, leaving
her none the wiser.",2025-10-23 18:15:38+00:00,"['Alejandro Francetich', 'Burkhard C. Schipper']",econ.TH
http://arxiv.org/abs/2510.20907v1,The Economics of Convex Function Intervals,"We introduce convex function intervals (CFIs): families of convex functions
satisfying given level and slope constraints. CFIs naturally arise as
constraint sets in economic design, including problems with type-dependent
participation constraints and two-sided (weak) majorization constraints. Our
main results include: (i) a geometric characterization of the extreme points of
CFIs; (ii) sufficient optimality conditions for linear programs over CFIs; and
(iii) methods for nested optimization on their lower level boundary that can be
applied, e.g., to the optimal design of outside options. We apply these results
to four settings: screening and delegation problems with type-dependent outside
options, contest design with limited disposal, and mean-based persuasion with
informativeness constraints. We draw several novel economic implications using
our tools. For instance, we show that better outside options lead to larger
delegation sets, and that posted price mechanisms can be suboptimal in the
canonical monopolistic screening problem with nontrivial, type-dependent
participation constraints.",2025-10-23 18:02:21+00:00,"['Victor Augias', 'Lina Uhe']",econ.TH
http://arxiv.org/abs/2510.20748v1,Reinforcement Learning and Consumption-Savings Behavior,"This paper demonstrates how reinforcement learning can explain two puzzling
empirical patterns in household consumption behavior during economic downturns.
I develop a model where agents use Q-learning with neural network approximation
to make consumption-savings decisions under income uncertainty, departing from
standard rational expectations assumptions. The model replicates two key
findings from recent literature: (1) unemployed households with previously low
liquid assets exhibit substantially higher marginal propensities to consume
(MPCs) out of stimulus transfers compared to high-asset households (0.50 vs
0.34), even when neither group faces borrowing constraints, consistent with
Ganong et al. (2024); and (2) households with more past unemployment
experiences maintain persistently lower consumption levels after controlling
for current economic conditions, a ""scarring"" effect documented by Malmendier
and Shen (2024). Unlike existing explanations based on belief updating about
income risk or ex-ante heterogeneity, the reinforcement learning mechanism
generates both higher MPCs and lower consumption levels simultaneously through
value function approximation errors that evolve with experience. Simulation
results closely match the empirical estimates, suggesting that adaptive
learning through reinforcement learning provides a unifying framework for
understanding how past experiences shape current consumption behavior beyond
what current economic conditions would predict.",2025-10-23 17:14:49+00:00,['Brandon Kaplowitz'],econ.GN
http://arxiv.org/abs/2510.20631v1,Bilevel Programming Problems: A view through Set-valued Optimization,"Bilevel programming is one of the very active areas of research with many
real-life applications in economics and engineering. Bilevel problems are
hierarchical problems consisting of lower-level and upper-level problems,
respectively. The leader or the decision-maker for the upper-level problem
decides first, and then the follower or the lower-level decision-maker chooses
his/her strategy. In the case of multiple lower-level solutions, the bilevel
problems are not well defined, and there are many ways to handle such a
situation. One standard way is to put restrictions on the lower level problems
(like strict convexity) so that nonuniqueness does not arise. However, those
restrictions are not viable in many situations. Therefore, there are two
standard formulations, called pessimistic formulations and optimistic
formulations of the upper-level problem. A set-valued formulation has been
proposed and has been studied in the literature. However, the study is limited
to the continuous set-up with the assumption of value attainment, and the
general case has not been considered. In this paper, we focus on the general
case and study the connection among various notions of solution. Our main
findings suggest that the set-valued formulation may not hold any bigger
advantage than the existing optimistic and pessimistic formulation.",2025-10-23 15:04:19+00:00,"['Kuntal Som', 'Thirumulanathan D', 'Joydeep Dutta']",math.OC
http://arxiv.org/abs/2510.20612v1,Black Box Absorption: LLMs Undermining Innovative Ideas,"Large Language Models are increasingly adopted as critical tools for
accelerating innovation. This paper identifies and formalizes a systemic risk
inherent in this paradigm: \textbf{Black Box Absorption}. We define this as the
process by which the opaque internal architectures of LLM platforms, often
operated by large-scale service providers, can internalize, generalize, and
repurpose novel concepts contributed by users during interaction. This
mechanism threatens to undermine the foundational principles of innovation
economics by creating severe informational and structural asymmetries between
individual creators and platform operators, thereby jeopardizing the long-term
sustainability of the innovation ecosystem. To analyze this challenge, we
introduce two core concepts: the idea unit, representing the transportable
functional logic of an innovation, and idea safety, a multidimensional standard
for its protection. This paper analyzes the mechanisms of absorption and
proposes a concrete governance and engineering agenda to mitigate these risks,
ensuring that creator contributions remain traceable, controllable, and
equitable.",2025-10-23 14:43:09+00:00,['Wenjun Cao'],cs.CY
http://arxiv.org/abs/2510.20606v1,Strategic Costs of Perceived Bias in Fair Selection,"Meritocratic systems, from admissions to hiring, aim to impartially reward
skill and effort. Yet persistent disparities across race, gender, and class
challenge this ideal. Some attribute these gaps to structural inequality;
others to individual choice. We develop a game-theoretic model in which
candidates from different socioeconomic groups differ in their perceived
post-selection value--shaped by social context and, increasingly, by AI-powered
tools offering personalized career or salary guidance. Each candidate
strategically chooses effort, balancing its cost against expected reward;
effort translates into observable merit, and selection is based solely on
merit. We characterize the unique Nash equilibrium in the large-agent limit and
derive explicit formulas showing how valuation disparities and institutional
selectivity jointly determine effort, representation, social welfare, and
utility. We further propose a cost-sensitive optimization framework that
quantifies how modifying selectivity or perceived value can reduce disparities
without compromising institutional goals. Our analysis reveals a
perception-driven bias: when perceptions of post-selection value differ across
groups, these differences translate into rational differences in effort,
propagating disparities backward through otherwise ""fair"" selection processes.
While the model is static, it captures one stage of a broader feedback cycle
linking perceptions, incentives, and outcome--bridging rational-choice and
structural explanations of inequality by showing how techno-social environments
shape individual incentives in meritocratic systems.",2025-10-23 14:38:05+00:00,"['L. Elisa Celis', 'Lingxiao Huang', 'Milind Sohoni', 'Nisheeth K. Vishnoi']",cs.GT
http://arxiv.org/abs/2510.26810v1,Emergent Dynamical Spatial Boundaries in Emergency Medical Services: A Navier-Stokes Framework from First Principles,"Emergency medical services (EMS) response times are critical determinants of
patient survival, yet existing approaches to spatial coverage analysis rely on
discrete distance buffers or ad-hoc geographic information system (GIS)
isochrones without theoretical foundation. This paper derives continuous
spatial boundaries for emergency response from first principles using fluid
dynamics (Navier-Stokes equations), demonstrating that response effectiveness
decays exponentially with time: $\tau(t) = \tau_0 \exp(-\kappa t)$, where
$\tau_0$ is baseline effectiveness and $\kappa$ is the temporal decay rate.
Using 10,000 simulated emergency incidents from the National Emergency Medical
Services Information System (NEMSIS), I estimate decay parameters and calculate
critical boundaries $d^*$ where response effectiveness falls below
policy-relevant thresholds. The framework reveals substantial demographic
heterogeneity: elderly populations (85+) experience 8.40-minute average
response times versus 7.83 minutes for younger adults (18-44), with 33.6\% of
poor-access incidents affecting elderly populations despite representing 5.2\%
of the sample. Non-parametric kernel regression validation confirms exponential
decay is appropriate (mean squared error 8-12 times smaller than parametric),
while traditional difference-in-differences analysis validates treatment effect
existence (DiD coefficient = -1.35 minutes, $p < 0.001$). The analysis
identifies vulnerable populations--elderly, rural, and low-income
communities--facing systematically longer response times, informing optimal EMS
station placement and resource allocation to reduce health disparities.",2025-10-23 11:04:32+00:00,['Tatsuru Kikuchi'],stat.AP
http://arxiv.org/abs/2510.20404v1,Identification and Debiased Learning of Causal Effects with General Instrumental Variables,"Instrumental variable methods are fundamental to causal inference when
treatment assignment is confounded by unobserved variables. In this article, we
develop a general nonparametric framework for identification and learning with
multi-categorical or continuous instrumental variables. Specifically, we
propose an additive instrumental variable framework to identify mean potential
outcomes and the average treatment effect with a weighting function. Leveraging
semiparametric theory, we derive efficient influence functions and construct
consistent, asymptotically normal estimators via debiased machine learning.
Extensions to longitudinal data, dynamic treatment regimes, and multiplicative
instrumental variables are further developed. We demonstrate the proposed
method by employing simulation studies and analyzing real data from the Job
Training Partnership Act program.",2025-10-23 10:10:11+00:00,"['Shuyuan Chen', 'Peng Zhang', 'Yifan Cui']",stat.ME
http://arxiv.org/abs/2510.20372v2,Testing Most Influential Sets,"Small subsets of data with disproportionate influence on model outcomes can
have dramatic impacts on conclusions, with a few data points sometimes
overturning key findings. While recent work has developed methods to identify
these most influential sets, no formal theory exists to determine when their
influence reflects genuine problems rather than natural sampling variation. We
address this gap by developing a principled framework for assessing the
statistical significance of most influential sets. Our theoretical results
characterize the extreme value distributions of maximal influence and enable
rigorous hypothesis tests for excessive influence, replacing current ad-hoc
sensitivity checks. We demonstrate the practical value of our approach through
applications across economics, biology, and machine learning benchmarks.",2025-10-23 09:12:29+00:00,"['Lucas Darius Konrad', 'Nikolas Kuschnig']",stat.ML
