id,title,published_date,authors,primary_category,summary,year
http://arxiv.org/abs/2401.13687v1,Econometric Approach to Analyzing Determinants of Sustained Prosperity,2023-12-22 14:13:45+00:00,['Anika Dixit'],econ.GN,"Every year, substantial resources are allocated to foreign aid with the aim
of catalyzing prosperity and development in recipient countries. The diverse
body of research on the relationship between aid and gross domestic product
(GDP) has yielded varying results, finding evidence of both positive, negative,
and negligible associations between the two. This study employs econometric
techniques, namely Fully Modified Ordinary Least Squares Regression (FMOLS) and
the Generalized Method of Moments (GMM), to explore the intricate links between
innovation and different types of official development assistance (ODA) with
the overarching construct of prosperity. The paper also reviews the linkages
between foundational metrics, such as the rule of law, education, and economic
infrastructure and services, in enabling self-sustaining prosperity. Drawing
upon panel data of relevant determinants for 74 countries across the years 2013
to 2021, the study found that there was a negligible relationship between both
ODA and innovation indices with prosperity. Notably, foreign aid targeted
specifically toward education was observed to have a positive impact on
prosperity, as was the presence of rule of law in a state. The results of the
study are then examined through the lens of a case-study on Reliance Jio,
exemplifying how the company engineered an ecosystem that harnessed resources
and facilitated infrastructure development, thereby contributing to
self-sustaining economic growth and prosperity in India.",2023
http://arxiv.org/abs/2312.14648v2,Inconsistency of Score-Elevated Reserve Policy for Indian Affirmative Action,2023-12-22 12:34:22+00:00,"['Orhan Aygn', 'Bertan Turhan']",econ.TH,"India has enacted an intricate affirmative action program through a
reservation system since the 1950s. Notably, in 2008, a historic judgment by
the Supreme Court of India (SCI) in the case of Ashoka Kumar Thakur vs. Union
of India mandated a 27 percent reservation to the Other Backward Classes (OBC).
The SCI's ruling suggested implementing the OBC reservation as a soft reserve
without defining a procedural framework. The SCI recommended a maximum of 10
points difference between the cutoff scores of the open-category and OBC
positions. We show that this directive conflicts with India's fundamental
Supreme Court mandates on reservation policy. Moreover, we show that the
score-elevated reserve policy proposed by S\""onmez and Yenmez (2022) is
inconsistent with this directive.",2023
http://arxiv.org/abs/2312.14565v2,Improving Task Instructions for Data Annotators: How Clear Rules and Higher Pay Increase Performance in Data Annotation in the AI Economy,2023-12-22 09:50:57+00:00,"['Johann Laux', 'Fabian Stephany', 'Alice Liefgreen']",econ.GN,"The global surge in AI applications is transforming industries, leading to
displacement and complementation of existing jobs, while also giving rise to
new employment opportunities. Data annotation, encompassing the labelling of
images or annotating of texts by human workers, crucially influences the
quality of a dataset directly influences the quality of AI models trained on
it. This paper delves into the economics of data annotation, with a specific
focus on the impact of task instruction design (that is, the choice between
rules and standards as theorised in law and economics) and monetary incentives
on data quality and costs. An experimental study involving 307 data annotators
examines six groups with varying task instructions (norms) and monetary
incentives. Results reveal that annotators provided with clear rules exhibit
higher accuracy rates, outperforming those with vague standards by 14%.
Similarly, annotators receiving an additional monetary incentive perform
significantly better, with the highest accuracy rate recorded in the group
working with both clear rules and incentives (87.5% accuracy). In addition, our
results show that rules are perceived as being more helpful by annotators than
standards and reduce annotators' difficulty in annotating images. These
empirical findings underscore the double benefit of rule-based instructions on
both data quality and worker wellbeing. Our research design allows us to reveal
that, in our study, rules are more cost-efficient in increasing accuracy than
monetary incentives. The paper contributes experimental insights to discussions
on the economical, ethical, and legal considerations of AI technologies.
Addressing policymakers and practitioners, we emphasise the need for a balanced
approach in optimising data annotation processes for efficient and ethical AI
development and usage.",2023
http://arxiv.org/abs/2312.14562v1,Measuring the Concentration of Control in Contemporary Ethereum,2023-12-22 09:47:52+00:00,['Simon Brown'],econ.TH,"Ethereum is undergoing significant changes to its architecture as it evolves.
These changes include its switch to PoS consensus and the introduction of
significant infrastructural changes that do not require a change to the core
protocol, but that fundamentally affect the way users interact with the
network. These changes represent an evolution toward a more modular
architecture, in which there exists new exogenous vectors for centralization.
This paper builds on previous studies of decentralization of Ethereum to
reflect these recent significant changes, and Ethereum's new modular paradigm.",2023
http://arxiv.org/abs/2401.13686v1,Capturing the Tax-Revenue Bracketing System via a predator-prey model: Evidence from South Africa,2023-12-22 04:51:39+00:00,['Leonard Mushunje'],econ.GN,"Revenues obtained from the corporate tax heads play significant roles in any
economy as they can be prioritized for producing public goods and employment
creations, among others. As such, corporate tax revenue should be paid enough
attention. This study, therefore, explores the tax-revenue harvesting system of
an economy where we focused on the corporate tax head. The system comprises
three players; the government and formal and informal firms. We applied the
predator-prey model to model the effect of the government-gazetted tax rate on
corporate survivability. It is a new approach to modeling economic system
relations and games. Critical combinatory points are derived, with stability
analysis provided after that. Dynamics associated with the tax-revenue system
are established and critically analyzed. Lastly, we provide the mathematical
way the system can be optimized for the government to harvest as much Revenue
as possible, including optimal conditions.",2023
http://arxiv.org/abs/2312.14402v1,The Fairness Fair: Bringing Human Perception into Collective Decision-Making,2023-12-22 03:06:24+00:00,['Hadi Hosseini'],cs.AI,"Fairness is one of the most desirable societal principles in collective
decision-making. It has been extensively studied in the past decades for its
axiomatic properties and has received substantial attention from the multiagent
systems community in recent years for its theoretical and computational aspects
in algorithmic decision-making. However, these studies are often not
sufficiently rich to capture the intricacies of human perception of fairness in
the ambivalent nature of the real-world problems. We argue that not only fair
solutions should be deemed desirable by social planners (designers), but they
should be governed by human and societal cognition, consider perceived outcomes
based on human judgement, and be verifiable. We discuss how achieving this goal
requires a broad transdisciplinary approach ranging from computing and AI to
behavioral economics and human-AI interaction. In doing so, we identify
shortcomings and long-term challenges of the current literature of fair
division, describe recent efforts in addressing them, and more importantly,
highlight a series of open research directions.",2023
http://arxiv.org/abs/2312.14355v2,Optimal Strategies for the Decumulation of Retirement Savings under Differing Appetites for Liquidity and Investment Risks,2023-12-22 01:06:47+00:00,"['Benjamin Avanzi', 'Lewis de Felice']",econ.GN,"A retiree's appetite for risk is a common input into the lifetime utility
models that are traditionally used to find optimal strategies for the
decumulation of retirement savings.
  In this work, we consider a retiree with potentially differing appetites for
the key financial risks of decumulation: liquidity risk and investment risk. We
set out to determine whether these differing risk appetites have a significant
impact on the retiree's optimal choice of decumulation strategy. To do so, we
design and implement a framework which selects the optimal decumulation
strategy from a general set of admissible strategies in line with a retiree's
goals, and under differing appetites for the key risks of decumulation.
  Overall, we find significant evidence to suggest that a retiree's differing
appetites for different decumulation risks will impact their optimal choice of
strategy at retirement. Through an illustrative example calibrated to the
Australian context, we find results which are consistent with actual behaviours
in this jurisdiction (in particular, a shallow market for annuities), which
lends support to our framework and may provide some new insight into the
so-called annuity puzzle.",2023
http://arxiv.org/abs/2312.14325v1,Exploring Distributions of House Prices and House Price Indices,2023-12-21 22:38:24+00:00,"['Jiong Liu', 'Hamed Farahani', 'R. A. Serota']",econ.EM,"We use house prices (HP) and house price indices (HPI) as a proxy to income
distribution. Specifically, we analyze sale prices in the 1970-2010 window of
over 116,000 single-family homes in Hamilton County, Ohio, including Cincinnati
metro area of about 2.2 million people. We also analyze HPI, published by
Federal Housing Finance Agency (FHFA), for nearly 18,000 US ZIP codes that
cover a period of over 40 years starting in 1980's. If HP can be viewed as a
first derivative of income, HPI can be viewed as its second derivative. We use
generalized beta (GB) family of functions to fit distributions of HP and HPI
since GB naturally arises from the models of economic exchange described by
stochastic differential equations. Our main finding is that HP and multi-year
HPI exhibit a negative Dragon King (nDK) behavior, wherein power-law
distribution tail gives way to an abrupt decay to a finite upper limit value,
which is similar to our recent findings for realized volatility of S\&P500
index in the US stock market. This type of tail behavior is best fitted by a
modified GB (mGB) distribution. Tails of single-year HPI appear to show more
consistency with power-law behavior, which is better described by a GB Prime
(GB2) distribution. We supplement full distribution fits by mGB and GB2 with
direct linear fits (LF) of the tails. Our numerical procedure relies on
evaluation of confidence intervals (CI) of the fits, as well as of p-values
that give the likelihood that data come from the fitted distributions.",2023
http://arxiv.org/abs/2312.14289v2,The Returns to Science in the Presence of Technological Risk,2023-12-21 20:45:20+00:00,['Matt Clancy'],econ.GN,"Scientific and technological progress has historically been very beneficial
to humanity but this does not always need to be true. Going forward, science
may enable bad actors to cause genetically engineered pandemics that are more
frequent and deadly than prior pandemics. I develop a quantitative economic
model to assess the social returns to science, taking into account benefits to
health and income, and forecast damages from new biological capabilities
enabled by science. I set parameters for this model based on historical trends
and forecasts from a large forecasting tournament of domain experts and
superforecasters, which included forecasts about genetically engineered
pandemic events. The results depend on the forecast likelihood that new
scientific capabilities might lead to the end of our advanced civilization -
there is substantial disagreement about this probability from participants in
the forecasting tournament I use. If I set aside this remote possibility, I
find the expected future social returns to science are strongly positive.
Otherwise, the desirability of accelerating science depends on the value placed
on the long-run future, in addition to which set of (quite different) forecasts
of extinction risk are preferred. I also explore the sensitivity of these
conclusions to a range of alternative assumptions.",2023
http://arxiv.org/abs/2312.14256v4,An extension of May's Theorem to three alternatives: axiomatizing Minimax voting,2023-12-21 19:18:28+00:00,"['Wesley H. Holliday', 'Eric Pacuit']",econ.TH,"May's Theorem [K. O. May, Econometrica 20 (1952) 680-684] characterizes
majority voting on two alternatives as the unique preferential voting method
satisfying several simple axioms. Here we show that by adding some desirable
axioms to May's axioms, we can uniquely determine how to vote on three
alternatives (setting aside tiebreaking). In particular, we add two axioms
stating that the voting method should mitigate spoiler effects and avoid the
so-called strong no show paradox. We prove a theorem stating that any
preferential voting method satisfying our enlarged set of axioms, which
includes some weak homogeneity and preservation axioms, must choose from among
the Minimax winners in all three-alternative elections. When applied to more
than three alternatives, our axioms also distinguish Minimax from other known
voting methods that coincide with or refine Minimax for three alternatives.",2023
http://arxiv.org/abs/2312.14120v1,Name order and the top elite: Long-term effects of a hidden cur-riculum,2023-12-21 18:42:55+00:00,['Eiji Yamamura'],econ.GN,"In Japanese primary and secondary schools, an alphabetical name list is used
in various situations. Generally, students are called on by the teacher during
class and in the cer-emony if their family name is early on the list.
Therefore, students whose surname ini-tials are earlier in the Japanese
alphabet acquire more experience. Surname advantages are considered to have a
long-term positive effect on life in adulthood. This study ex-amines the
surname effect. The data set is constructed by gathering lists of
representative figures from various fields. Based on the list, we calculate the
proportion of surname groups according to Japanese alphabetical column lists.
The major findings are as follows: (1) people whose surnames are in the
A-column (the first column among 10 Japanese name col-umns) are 20% more likely
to appear among the ruling elite but are less likely to ap-pear in
entertainment and sports lists. (2) This tendency is rarely observed in the
Uni-versity of Tokyo entrance examination pass rate. Consequently, the A-column
sur-names are advantageous in helping students succeed as part of the elite
after graduating from universities but not when gaining entry into
universities. The surname helps form non-cognitive skills that help students
become part of the ruling elite instead of specif-ic cognitive skills that help
students enter elite universities. Keywords: Surname, Education, Name order,
Hidden curriculum, Cognitive skill, Non-cognitive skill, Elite, Vice Minister,
Academic, Prestigious university, Enter-tainment, Sports.",2023
http://arxiv.org/abs/2312.14095v1,RetailSynth: Synthetic Data Generation for Retail AI Systems Evaluation,2023-12-21 18:17:16+00:00,"['Yu Xia', 'Ali Arian', 'Sriram Narayanamoorthy', 'Joshua Mabry']",stat.AP,"Significant research effort has been devoted in recent years to developing
personalized pricing, promotions, and product recommendation algorithms that
can leverage rich customer data to learn and earn. Systematic benchmarking and
evaluation of these causal learning systems remains a critical challenge, due
to the lack of suitable datasets and simulation environments. In this work, we
propose a multi-stage model for simulating customer shopping behavior that
captures important sources of heterogeneity, including price sensitivity and
past experiences. We embedded this model into a working simulation environment
-- RetailSynth. RetailSynth was carefully calibrated on publicly available
grocery data to create realistic synthetic shopping transactions. Multiple
pricing policies were implemented within the simulator and analyzed for impact
on revenue, category penetration, and customer retention. Applied researchers
can use RetailSynth to validate causal demand models for multi-category retail
and to incorporate realistic price sensitivity into emerging benchmarking
suites for personalized pricing, promotions, and product recommendations.",2023
http://arxiv.org/abs/2312.13939v1,Binary Endogenous Treatment in Stochastic Frontier Models with an Application to Soil Conservation in El Salvador,2023-12-21 15:32:31+00:00,"['Samuele Centorrino', 'Maria Pérez-Urdiales', 'Boris Bravo-Ureta', 'Alan J. Wall']",econ.EM,"Improving the productivity of the agricultural sector is part of one of the
Sustainable Development Goals set by the United Nations. To this end, many
international organizations have funded training and technology transfer
programs that aim to promote productivity and income growth, fight poverty and
enhance food security among smallholder farmers in developing countries.
Stochastic production frontier analysis can be a useful tool when evaluating
the effectiveness of these programs. However, accounting for treatment
endogeneity, often intrinsic to these interventions, only recently has received
any attention in the stochastic frontier literature. In this work, we extend
the classical maximum likelihood estimation of stochastic production frontier
models by allowing both the production frontier and inefficiency to depend on a
potentially endogenous binary treatment. We use instrumental variables to
define an assignment mechanism for the treatment, and we explicitly model the
density of the first and second-stage composite error terms. We provide
empirical evidence of the importance of controlling for endogeneity in this
setting using farm-level data from a soil conservation program in El Salvador.",2023
http://arxiv.org/abs/2312.13774v2,Investigating Assumptions and Proposals for Blockchain Integration in the Circular Economy. A Delphi Study,2023-12-21 11:59:35+00:00,['Giulio Caldarelli'],cs.CY,"Given the rising interest in the circular economy and blockchain hype,
numerous integrations were proposed. However, studies on the practical
feasibility were scarce, and the assumptions of blockchain potential in the
circular economy were rarely questioned. With the help of eleven of the most
prominent blockchain experts, the present study critically analyzed technology
integration in many areas of the circular economy to forecast their possible
outcomes. Delphi's technique is leveraged to reach a consensus among experts'
visions and opinions. Results support the view that some circular economy
integrations are unlikely to succeed, while others if specific conditions are
met, may prove to be successful in the long run.",2023
http://arxiv.org/abs/2312.13564v2,The Effect of Antitrust Enforcement on Venture Capital Investments,2023-12-21 04:19:00+00:00,['Wentian Zhang'],econ.GN,"This paper studies the effect of antitrust enforcement on venture capital
(VC) investments and VC-backed companies. To establish causality, I exploit the
DOJ's decision to close several antitrust field offices in 2013, which reduced
the antitrust enforcement in areas near the closed offices. I find that the
reduction in antitrust enforcement causes a significant decrease in VC
investments in startups located in the affected areas. Furthermore, these
affected VC-backed startups exhibit a reduced likelihood of successful exits
and diminished innovation performance. These negative results are mainly driven
by startups in concentrated industries, where incumbents tend to engage in
anticompetitive behaviors more frequently. To mitigate the adverse effect,
startups should innovate more to differentiate their products. This paper sheds
light on the importance of local antitrust enforcement in fostering competition
and innovation.",2023
http://arxiv.org/abs/2312.13515v1,Recognising natural capital on the balance sheet: options for water utilities,2023-12-21 01:34:09+00:00,"['Marie-Chantale Pelletier', 'Claire Horner', 'Mathew Vickers', 'Aliya Gul', 'Eren Turak', 'Christine Turner']",econ.GN,"Purpose: The aim of this study was to explore the feasibility of natural
capital accounting for the purpose of strengthening sustainability claims by
reporting entities. The study linked riparian land improvement to ecosystem
services and tested options for incorporating natural capital into financial
accounting practices, specifically on the balance sheet. Methodology: To test
the approach, the study used a public asset manager (a water utility) with
accountabilities to protect the environment including maintaining and enhancing
riparian land assets. Research activities included stakeholder engagement,
physical asset measurement, monetary valuation and financial recognition of
natural capital income and assets. Natural capital income was estimated by
modelling and valuing ecosystem services relating to stormwater filtration and
carbon storage. Findings: This research described how a water utility could
disclose changes in the natural capital assets they manage either through
voluntary disclosures, in notes to the financial statements or as balance sheet
items. We found that current accounting standards allowed the recognition of
some types of environmental income and assets where ecosystem services were
associated with cost savings. The proof-of-concept employed to estimate
environmental income through ecosystem service modelling proved useful to
strengthen sustainability claims or report financial returns on natural capital
investment. Originality/value: This study applied financial accounting
processes and principles to a realistic public asset management scenario with
direct participation by the asset manager working together with academic
researchers and a sub-national government environment management agency.
Importantly it established that natural assets could be included in financial
statements, proposing a new approach to measuring and reporting on natural
capital.",2023
http://arxiv.org/abs/2312.13432v4,Can Digital Aid Deliver During Humanitarian Crises?,2023-12-20 21:17:57+00:00,"['Michael Callen', 'Miguel Fajardo-Steinhäuser', 'Michael G. Findley', 'Tarek Ghani']",econ.GN,"Can digital payments systems help reduce extreme hunger? Humanitarian needs
are at their highest since 1945, aid budgets are falling behind, and hunger is
concentrating in fragile states where repression and aid diversion present
major obstacles. In such contexts, partnering with governments is often neither
feasible nor desirable, making private digital platforms a potentially useful
means of delivering assistance. We experimentally evaluated digital payments to
extremely poor, female-headed households in Afghanistan, as part of a
partnership between community, nonprofit, and private organizations. The
payments led to substantial improvements in food security and mental
well-being. Despite beneficiaries' limited tech literacy, 99.75\% used the
payments, and stringent checks revealed no evidence of diversion. Before seeing
our results, policymakers and experts are uncertain and skeptical about digital
aid, consistent with the lack of prior evidence on digital payments for
humanitarian response. Delivery costs are under 7 cents per dollar, which is 10
cents per dollar less than the World Food Programme's global figure for
cash-based transfers. These savings can help reduce hunger without additional
resources, demonstrating how hybrid partnerships utilizing digital platform
technologies can help address grand challenges in difficult contexts.",2023
http://arxiv.org/abs/2312.13195v3,Principal Component Copulas for Capital Modelling and Systemic Risk,2023-12-20 17:11:34+00:00,"['K. B. Gubbels', 'J. Y. Ypma', 'C. W. Oosterlee']",q-fin.RM,"We introduce a class of copulas that we call Principal Component Copulas
(PCCs). This class combines the strong points of copula-based techniques with
principal component analysis (PCA), which results in flexibility when modelling
tail dependence along the most important directions in high-dimensional data.
We obtain theoretical results for PCCs that are important for practical
applications. In particular, we derive tractable expressions for the
high-dimensional copula density, which can be represented in terms of
characteristic functions. We also develop algorithms to perform Maximum
Likelihood and Generalized Method of Moment estimation in high-dimensions and
show very good performance in simulation experiments. Finally, we apply the
copula to the international stock market to study systemic risk. We find that
PCCs lead to excellent performance on measures of systemic risk due to their
ability to distinguish between parallel and orthogonal movements in the global
market, which have a different impact on systemic risk and diversification. As
a result, we consider the PCC promising for capital models, which financial
institutions use to protect themselves against systemic risk.",2023
http://arxiv.org/abs/2312.14191v2,"Noisy Measurements Are Important, the Design of Census Products Is Much More Important",2023-12-20 15:43:04+00:00,['John M. Abowd'],cs.CR,"McCartan et al. (2023) call for ""making differential privacy work for census
data users."" This commentary explains why the 2020 Census Noisy Measurement
Files (NMFs) are not the best focus for that plea. The August 2021 letter from
62 prominent researchers asking for production of the direct output of the
differential privacy system deployed for the 2020 Census signaled the
engagement of the scholarly community in the design of decennial census data
products. NMFs, the raw statistics produced by the 2020 Census Disclosure
Avoidance System before any post-processing, are one component of that
design-the query strategy output. The more important component is the query
workload output-the statistics released to the public. Optimizing the query
workload-the Redistricting Data (P.L. 94-171) Summary File, specifically-could
allow the privacy-loss budget to be more effectively managed. There could be
fewer noisy measurements, no post-processing bias, and direct estimates of the
uncertainty from disclosure avoidance for each published statistic.",2023
http://arxiv.org/abs/2312.12741v2,Locally Optimal Fixed-Budget Best Arm Identification in Two-Armed Gaussian Bandits with Unknown Variances,2023-12-20 03:28:49+00:00,['Masahiro Kato'],cs.LG,"We address the problem of best arm identification (BAI) with a fixed budget
for two-armed Gaussian bandits. In BAI, given multiple arms, we aim to find the
best arm, an arm with the highest expected reward, through an adaptive
experiment. Kaufmann et al. (2016) develops a lower bound for the probability
of misidentifying the best arm. They also propose a strategy, assuming that the
variances of rewards are known, and show that it is asymptotically optimal in
the sense that its probability of misidentification matches the lower bound as
the budget approaches infinity. However, an asymptotically optimal strategy is
unknown when the variances are unknown. For this open issue, we propose a
strategy that estimates variances during an adaptive experiment and draws arms
with a ratio of the estimated standard deviations. We refer to this strategy as
the Neyman Allocation (NA)-Augmented Inverse Probability weighting (AIPW)
strategy. We then demonstrate that this strategy is asymptotically optimal by
showing that its probability of misidentification matches the lower bound when
the budget approaches infinity, and the gap between the expected rewards of two
arms approaches zero (small-gap regime). Our results suggest that under the
worst-case scenario characterized by the small-gap regime, our strategy, which
employs estimated variance, is asymptotically optimal even when the variances
are unknown.",2023
http://arxiv.org/abs/2312.12700v1,"Performance rating in chess, tennis, and other contexts",2023-12-20 01:47:55+00:00,['Mehmet S. Ismail'],econ.TH,"In this note, I introduce Estimated Performance Rating (PR$^e$), a novel
system for evaluating player performance in sports and games. PR$^e$ addresses
a key limitation of the Tournament Performance Rating (TPR) system, which is
undefined for zero or perfect scores in a series of games. PR$^e$ is defined as
the rating that solves an optimization problem related to scoring probability,
making it applicable for any performance level. The main theorem establishes
that the PR$^e$ of a player is equivalent to the TPR whenever the latter is
defined. I then apply this system to historically significant win-streaks in
association football, tennis, and chess. Beyond sports, PR$^e$ has broad
applicability in domains where Elo ratings are used, from college rankings to
the evaluation of large language models.",2023
http://arxiv.org/abs/2312.12612v2,Stochastic Control Barrier Functions for Economics,2023-12-19 21:34:54+00:00,['David van Wijk'],econ.TH,"Control barrier functions (CBFs) and safety-critical control have seen a
rapid increase in popularity in recent years, predominantly applied to systems
in aerospace, robotics and neural network controllers. Control barrier
functions can provide a computationally efficient method to monitor arbitrary
primary controllers and enforce state constraints to ensure overall system
safety. One area that has yet to take advantage of the benefits offered by CBFs
is the field of finance and economics. This manuscript re-introduces three
applications of traditional control to economics, and develops and implements
CBFs for such problems. We consider the problem of optimal advertising for the
deterministic and stochastic case and Merton's portfolio optimization problem.
Numerical simulations are used to demonstrate the effectiveness of using
traditional control solutions in tandem with CBFs and stochastic CBFs to solve
such problems in the presence of state constraints.",2023
http://arxiv.org/abs/2401.05395v1,SRNI-CAR: A comprehensive dataset for analyzing the Chinese automotive market,2023-12-19 09:32:32+00:00,"['Ruixin Ding', 'Bowei Chen', 'James M. Wilson', 'Zhi Yan', 'Yufei Huang']",econ.GN,"The automotive industry plays a critical role in the global economy, and
particularly important is the expanding Chinese automobile market due to its
immense scale and influence. However, existing automotive sector datasets are
limited in their coverage, failing to adequately consider the growing demand
for more and diverse variables. This paper aims to bridge this data gap by
introducing a comprehensive dataset spanning the years from 2016 to 2022,
encompassing sales data, online reviews, and a wealth of information related to
the Chinese automotive industry. This dataset serves as a valuable resource,
significantly expanding the available data. Its impact extends to various
dimensions, including improving forecasting accuracy, expanding the scope of
business applications, informing policy development and regulation, and
advancing academic research within the automotive sector. To illustrate the
dataset's potential applications in both business and academic contexts, we
present two application examples. Our developed dataset enhances our
understanding of the Chinese automotive market and offers a valuable tool for
researchers, policymakers, and industry stakeholders worldwide.",2023
http://arxiv.org/abs/2312.11942v2,Skills or Degree? The Rise of Skill-Based Hiring for AI and Green Jobs,2023-12-19 08:40:45+00:00,"['Matthew Bone', 'Eugenia Ehlinger', 'Fabian Stephany']",econ.GN,"Emerging professions in fields like Artificial Intelligence (AI) and
sustainability (green jobs) are experiencing labour shortages as industry
demand outpaces labour supply. In this context, our study aims to understand
whether employers have begun focusing more on individual skills rather than
formal qualifications in their recruitment processes. We analysed a large
time-series dataset of approximately eleven million online job vacancies in the
UK from 2018 to mid-2024, drawing on diverse literature on technological change
and labour market signalling. Our findings provide evidence that employers have
initiated ""skill-based hiring"" for AI roles, adopting more flexible hiring
practices to expand the available talent pool. From 2018-2023, demand for AI
roles grew by 21% as a proportion of all postings (and accelerated into 2024).
Simultaneously, mentions of university education requirements for AI roles
declined by 15%. Our regression analysis shows that university degrees have a
significantly lower wage premium for both AI and green roles. In contrast, AI
skills command a wage premium of 23%, exceeding the value of degrees up until
the PhD-level (33%). In occupations with high demand for AI skills, the premium
for skills is high, and the reward for degrees is relatively low. We recommend
leveraging alternative skill-building formats such as apprenticeships,
on-the-job training, MOOCs, vocational education and training,
micro-certificates, and online bootcamps to fully utilise human capital and
address talent shortages.",2023
http://arxiv.org/abs/2401.05393v3,"RIVCoin: an alternative, integrated, CeFi/DeFi-Vaulted Cryptocurrency",2023-12-19 07:46:47+00:00,"['Roberto Rivera', 'Guido Rocco', 'Massimiliano Marzo', 'Enrico Talin', 'Ammar Elsabe']",q-fin.GN,"This whitepaper introduces RIV Coin, a cryptocurrency that is fully
stabilized by a diversified portfolio of invested reserves that are evaluated
by professional independent third parties, and auditable and provable by the
protocol. It is born and managed as a decentralized token, minted by a
Decentralized Autonomous Organization (DAO). All wealthier Users are then
accepting a redistribution of income, to the benefit of those who have
purchased less tokens. In cooperative Game Theory, maximization of the economic
benefit of the ecosystem is achieved when players' incentives are perfectly
aligned. The proposed model allows for alignment of incentives: decreasing the
risk exposure by wealthier Users, but implicitly increasing that of smaller
ones to a level perceived by them as still sustainable and never creating
ultra-speculative positions. In other words, wealthier Users stabilize the risk
associated with the market value of portfolios in which the reserves are
invested in Centralized and Decentralized Finance, without falling into the bet
scheme. Users indirectly benefit from the access to the rewards of
sophisticated cryptocurrency portfolios hitherto precluded to them, as well as
having access to a real redistribution of wealth, without this turning into a
disadvantage for the wealthy User, who benefits from the greater stability
created by the huge influx of smaller Users. Therefore, the progressive growth
becomes additional value that tends to stabilize over time, optimizing RIV Coin
on the systemic risk level.",2023
http://arxiv.org/abs/2312.11806v1,Managing Demographic Transitions: A Comprehensive Analysis of China's Path to Economic Sustainability,2023-12-19 02:40:37+00:00,['Yuxin Hu'],econ.GN,"This article presents an analysis of China's economic evolution amidst
demographic changes from 1990 to 2050, offering valuable insights for academia
and policymakers. It uniquely intertwines various economic theories with
empirical data, examining the impact of an aging population, urbanization, and
family dynamics on labor, demand, and productivity. The study's novelty lies in
its integration of Classical, Neoclassical, and Endogenous Growth theories,
alongside models like Barro and Sala-i-Martin, to contextualize China's
economic trajectory. It provides a forward-looking perspective, utilizing
econometric methods to predict future trends, and suggests practical policy
implications. This comprehensive approach sheds light on managing demographic
transitions in a global context, making it a significant contribution to the
field of demographic economics.",2023
http://arxiv.org/abs/2312.11767v1,"Least-cost diets to teach optimization and consumer behavior, with applications to health equity, poverty measurement and international development",2023-12-19 00:56:44+00:00,"['Jessica K. Wallingford', 'William A. Masters']",econ.GN,"The least-cost diet problem introduces students to optimization and linear
programming, using the health consequences of food choice. We provide a
graphical example, Excel workbook and Word template using actual data on item
prices, food composition and nutrient requirements for a brief exercise in
which students guess at and then solve for nutrient adequacy at lowest cost,
before comparing modeled diets to actual consumption which has varying degrees
of nutrient adequacy. The graphical example is a 'three sisters' diet of corn,
beans and squash, and the full multidimensional model is compared to current
food consumption in Ethiopia. This updated Stigler diet shows how cost
minimization relates to utility maximization, and links to ongoing research and
policy debates about the affordability of healthy diets worldwide.",2023
http://arxiv.org/abs/2312.11711v2,Energy-saving technologies and energy efficiency in the post-pandemic world,2023-12-18 21:15:07+00:00,"['Wadim Strielkowski', 'Larisa Gorina', 'Elena Korneeva', 'Olga Kovaleva']",econ.GN,"This paper explores the role of energy-saving technologies and energy
efficiency in the post-COVID era. The pandemic meant major rethinking of the
entrenched patterns in energy saving and efficiency. It also provided
opportunities for reevaluating energy consumption for households and
industries. In addition, it highlighted the importance of employing digital
tools and technologies in energy networks and smart grids (e.g. Internet of
Energy (IoE), peer-to-peer (P2P) prosumer networks, or the AI-powered
autonomous power systems (APS)). In addition, the pandemic added novel legal
aspects to the energy efficiency and energy saving and enhanced inter-national
collaborations and partnerships. The paper highlights the importance of energy
efficiency measures and examines various technologies that can contribute to a
sustainable and resilient energy future. Using the bibliometric network
analysis of 12960 publications indexed in Web of Science databases, it
demonstrates the potential benefits and challenges associated with implementing
energy-saving technologies and autonomic power systems in a post-COVID world.
Our findings emphasize the need for robust policies, technological
advancements, and public engagement to foster energy efficiency and mitigate
the environmental impacts of energy consumption.",2023
http://arxiv.org/abs/2312.11710v1,Real-time monitoring with RCA models,2023-12-18 21:10:10+00:00,"['Lajos Horváth', 'Lorenzo Trapani']",stat.ME,"We propose a family of weighted statistics based on the CUSUM process of the
WLS residuals for the online detection of changepoints in a Random Coefficient
Autoregressive model, using both the standard CUSUM and the Page-CUSUM process.
We derive the asymptotics under the null of no changepoint for all possible
weighing schemes, including the case of the standardised CUSUM, for which we
derive a Darling-Erdos-type limit theorem; our results guarantee the
procedure-wise size control under both an open-ended and a closed-ended
monitoring. In addition to considering the standard RCA model with no
covariates, we also extend our results to the case of exogenous regressors. Our
results can be applied irrespective of (and with no prior knowledge required as
to) whether the observations are stationary or not, and irrespective of whether
they change into a stationary or nonstationary regime. Hence, our methodology
is particularly suited to detect the onset, or the collapse, of a bubble or an
epidemic. Our simulations show that our procedures, especially when
standardising the CUSUM process, can ensure very good size control and short
detection delays. We complement our theory by studying the online detection of
breaks in epidemiological and housing prices series.",2023
